movieId,title,genres,year,tmdb_id,overview,keywords,cast,director,release_date,runtime,tmdb_rating,poster_path,backdrop_path,metadata_status
41,Richard III (1995),Drama|War,1995.0,31174.0,"Having helped his brother King Edward IV take the throne of England, the jealous hunchback Richard, Duke of Gloucester, plots to seize power for himself. Masterfully deceiving and plotting against nearly everyone in the royal court, including his eventual wife, Lady Anne, and his brother George, Duke of Clarence, Richard orchestrates a bloody rise to power before finding all his gains jeopardized by those he betrayed.",england|kidnapping|murder|king,Ian McKellen|Annette Bening|Jim Broadbent|Robert Downey Jr.|Kristin Scott Thomas|Adrian Dunbar|Maggie Smith|Tim McInnerny|Edward Hardwicke|Nigel Hawthorne,Richard Loncraine,1995-12-29,104.0,6.785,/cBg1AMH1ucPsDlNMfcHlrreQXQX.jpg,/l8gbqIvow8rXFblM5IzYI5AKN8Z.jpg,success
42,Dead Presidents (1995),Action|Crime|Drama,1995.0,11443.0,On the streets they call cash dead presidents. And that's just what a Vietnam veteran is after when he returns home from the war only to find himself drawn into a life of crime. With the aid of his fellow vets he plans the ultimate heist -- a daring robbery of an armored car filled with unmarked U.S. currency!,"new york city|vietnam|drug abuse|post-traumatic stress disorder (ptsd)|war veteran|1970s|minister|male friendship|redemption|loss of virginity|heist|money|milkman|battlefield|high school graduation|revolutionary|courtroom|mercy killing|armored truck|bronx, new york city|medic|1960s|war trauma|african american|economic struggle",Larenz Tate|Keith David|Chris Tucker|Freddy Rodríguez|Rose Jackson|N'Bushe Wright|Clifton Powell|Terrence Howard|Bokeem Woodbine|Clifton Collins Jr.,Albert Hughes|Allen Hughes,1995-09-29,119.0,6.682,/eGfsSXizR11tTHVo0kuOOFPAxZt.jpg,/c8H6Xi9im1tT6HP9PA9HpFE3sOy.jpg,success
43,Restoration (1995),Drama,1995.0,35196.0,"An aspiring young physician, Robert Merivel found himself in the service of King Charles II and saves the life of someone close to the King. Merivel joins the King's court and lives the high life provided to someone of his position. Merivel is ordered to marry his King's mistress in order to divert the queens suspicions. He is given one order by the king and that is not to fall in love. The situation worsens when Merivel finds himself in love with his new wife. Eventually, the King finds out and relieves Merivel of his position and wealth. His fall from grace leaves Merivel where he first started. And through his travels and reunions with an old friend, he rediscovers his love for true medicine and what it really means to be a physician.",jealousy|court|fountain|medicine|wealth|spaniel|gloves|17th century|british monarchy,Robert Downey Jr.|Meg Ryan|Sam Neill|David Thewlis|Hugh Grant|Polly Walker|Ian McKellen|Ian McDiarmid|Mary MacLeod|Willie Ross,Michael Hoffman,1995-12-29,117.0,6.129,/glOCWK6AMl6FVHxLikl5OD8xw2B.jpg,/5uLnlBxEiy1rSK6Bqexa3gxzfYu.jpg,success
44,Mortal Kombat (1995),Action|Adventure|Fantasy,1995.0,9312.0,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes.",island|martial arts|monster|saving the world|magic|villain|gore|god|alternate dimension|ninja|sorcerer|tournament|underground fighting|based on video game|ghost|nostalgic|hand to hand combat|warrior|action hero|supernatural power|mortal kombat|good versus evil,Robin Shou|Cary-Hiroyuki Tagawa|Linden Ashby|Bridgette Wilson|Christopher Lambert|Talisa Soto|Trevor Goddard|Chris Casamassa|François Petit|Keith Cooke,Paul W. S. Anderson,1995-08-18,101.0,5.912,/9YhpvhhvLrtL1wlwEfpVL16GI9d.jpg,/dfU9xyEEyLxvZ5unTn05Whm9Lce.jpg,success
45,To Die For (1995),Comedy|Drama|Thriller,1995.0,577.0,"Suzanne Stone wants to be a world-famous news anchor and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary.",pedophilia|adultery|based on novel or book|winter|obsession|housewife|new hampshire|mafia|newswoman|ice skating|murder trial|narcissistic personality disorder|satirical|fame-seeking|tv presenter|weather girl|punks|punk kids,Nicole Kidman|Matt Dillon|Joaquin Phoenix|Casey Affleck|Illeana Douglas|Alison Folland|Dan Hedaya|Wayne Knight|Kurtwood Smith|Holland Taylor,Gus Van Sant,1995-09-22,106.0,6.586,/ji0F2HvO58iIrNfbo41lrnYybed.jpg,/7LNkP4ofj5pPgPeyEXC5z3U4y8a.jpg,success
46,How to Make an American Quilt (1995),Drama|Romance,1995.0,11861.0,"Soon-to-be-wed graduate student Finn Dodd develops cold feet when she suspects her fiancé is cheating on her. In order to clear her head, Finn visits her grandmother, Hy, and great aunt, Glady Joe Cleary, in Grasse, Calif. There, Finn learns that Hy and Glady Joe are members of a group of passionate quilters, and over the course of her visit she is regaled with tales of love and life by women who have collected rich experiences and much wisdom.",marriage proposal|wedding vows|married couple|marriage|monogamy|advice|quilt|love|family holiday|extramarital affair|grandmother|woman director,Winona Ryder|Anne Bancroft|Ellen Burstyn|Kate Nelligan|Jean Simmons|Maya Angelou|Alfre Woodard|Dermot Mulroney|Lois Smith|Kate Capshaw,Jocelyn Moorhouse,1995-10-06,116.0,6.376,/pI9UAemlWgdrnjRgYJsbTk8BSJc.jpg,/nOPCU3zmLTp1A6KpPtHTuAyzkf5.jpg,success
47,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,1995.0,,,,,,,,,,,not_found
48,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,1995.0,10530.0,"Pocahontas, daughter of a Native American tribe chief, falls in love with an English soldier as colonists invade 17th century Virginia.","culture clash|cartoon|villain|colony|forbidden love|musical|native american|unrequited love|interracial romance|colonisation|virginia|star crossed lovers|intercultural relationship|based on myths, legends or folklore|17th century|shamanism|animal sidekick|search for gold|1600s",Irene Bedard|Mel Gibson|David Ogden Stiers|John Kassir|Christian Bale|Judy Kuhn|Billy Connolly|Frank Welker|Russell Means|Linda Hunt,Mike Gabriel|Eric Goldberg,1995-06-16,81.0,6.913,/kZ1ft0QZ4e3zDUPMBftEkwI9ftd.jpg,/fDZ2DCKW2D7J0ABNr9EICdD2H1s.jpg,success
49,When Night Is Falling (1995),Drama|Romance,1995.0,8391.0,"Camille is a professor at a Protestant college and is in a long-term relationship with Martin, a respected minister and fellow professor. When Camille meets Petra, a bold and flamboyant performer in a circus troupe, she is inexplicably drawn. Pursuing Petra, Camille throws her whole conservative life into disarray.",professor|lgbt|woman director|lesbian,Pascale Bussières|Rachael Crawford|Henry Czerny|David Fox|Don McKellar|Tracy Wright|Clare Coulter|Karyne Steben|Sarah Steben|Jonathan Potts,Patricia Rozema,1995-02-01,96.0,6.3,/6Ac5GLwJ01uli5mCXqXwquR36Y1.jpg,/5CCPKLWg0YWajQEXWYeY2w5c8qS.jpg,success
50,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,1995.0,629.0,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.","new york city|robbery|relatives|heist|flashback|police corruption|whodunit|los angeles, california|theft|criminal|criminal mastermind|cargo ship|mind game|neo-noir|mystery villain|intense|excited|rashomon effect",Stephen Baldwin|Gabriel Byrne|Benicio del Toro|Kevin Pollak|Kevin Spacey|Chazz Palminteri|Pete Postlethwaite|Suzy Amis|Giancarlo Esposito|Dan Hedaya,Bryan Singer,1995-07-19,106.0,8.164,/99X2SgyFunJFXGAYnDv3sb9pnUD.jpg,/hy0Hx9fMPk2fmw26Li60z1S2giU.jpg,success
52,Mighty Aphrodite (1995),Comedy|Drama|Romance,1995.0,11448.0,"When Lenny and his wife, Amanda, adopt a baby, Lenny realizes that his son is a genius and becomes obsessed with finding the boy's biological mother in hopes that she will be brilliant too. But when he learns that Max's mother is Linda Ash, a kindhearted prostitute and porn star, Lenny is determined to reform her immoral lifestyle. A Greek chorus chimes in to relate the plot to Greek mythology in this quirky comedy.",prostitute|adoption|adoptive father|child prodigy|childlessness|looking for  birth parents|porn star|adoptive mother|illegal prostitution|pygmalion|kids|adopted son,Woody Allen|Mira Sorvino|Helena Bonham Carter|F. Murray Abraham|Donald Symington|Claire Bloom|Olympia Dukakis|Michael Rapaport|David Ogden Stiers|Jack Warden,Woody Allen,1995-09-13,95.0,6.729,/ice135yQZp4iX2SgCmd90nKgS5j.jpg,/hSY4PYJSFW5JWeQqOs2LAzG0W8a.jpg,success
53,Lamerica (1994),Adventure|Drama,1994.0,49133.0,"Fiore, an Italian conman, arrives in post Communist Albania with Gino, his young apprentice, to set up a shoe factory that will never open. The con requires a native Albanian, so they designate Spiro, an impoverished and confused former political prisoner as chairman of the board. When Fiore returns to Italy to get government funds for the project, Spiro unexpectedly disappears and Gino sets out on a journey to find him. The search leads him to discover Spiro's tragic personal history and witness Albanian poverty firsthand.",,Enrico Lo Verso|Michele Placido|Piro Milkani|Carmelo Di Mazzarelli|Elida Janushi|Sefer Pema|Idajet Sejdia|Marjeta Ljarja|Elida Ndreu|Ilir Ara,Gianni Amelio,1994-09-09,112.0,7.164,/nnLpA4mqb3gvhNJQZ00cOyBmeq3.jpg,/1udmBSCUyP6FDrnUNQ9CjSlp0iz.jpg,success
54,"Big Green, The (1995)",Children|Comedy,1995.0,26441.0,"In a depressed Texas town, British foreign exchange teacher Anna attempts to inject some life into her hopeless kids by introducing them to soccer. They're terrible at first, but Anna and her football-hero assistant whip them into shape. As they work overtime, the pair help kids build their self-esteem and also get involved in solving family squabbles.",sports|football (soccer)|woman director,Olivia D'Abo|Steve Guttenberg|Chauncey Leopardi|Patrick Renna|Billy L. Sullivan|Bug Hall|Jessica Robertson|Anthony Esquivel|Jordan Brower|Jay O. Sanders,Holly Goldberg Sloan,1995-09-29,100.0,5.6,/nVHqIuBTcTLmAIrML7T704UwfNI.jpg,/bSE6JsSOvY350NhaT2nhUhl5hUE.jpg,success
55,Georgia (1995),Drama,1995.0,97406.0,"Sadie looks up to her older sister Georgia, a successful folk singer. Unfortunately it is this very obsession — coupled with her self-destructive tendencies and rampant drug abuse — that keeps her spiraling down the drain.","sibling relationship|alcohol|heroin|seattle, washington|artist|singer|drugs|folk singer|sister sister relationship",Jennifer Jason Leigh|Mare Winningham|Ted Levine|Max Perlich|John Doe|John C. Reilly|Jimmy Witherspoon|Jason Carter|Tom Bower|Smokey Hormel,Ulu Grosbard,1995-05-19,115.0,5.7,/uXjfK404xo7SiVlFcAoRyaFqXR4.jpg,/mHi1zNvKnfLqV85RDDGmuQoPMP8.jpg,success
57,Home for the Holidays (1995),Drama,1995.0,9089.0,"After losing her job, making out with her soon-to-be former boss, and finding out that her daughter plans to spend Thanksgiving with her boyfriend, Claudia Larson faces spending the holiday with her unhinged family.","holiday|generations conflict|baltimore, usa|thanksgiving|family clan|family conflict|woman director|christmas",Holly Hunter|Robert Downey Jr.|Anne Bancroft|Charles Durning|Dylan McDermott|Geraldine Chaplin|Steve Guttenberg|Cynthia Stevenson|Claire Danes|Emily Ann Lloyd,Jodie Foster,1995-11-02,103.0,6.3,/3zqlKdOttWyExzopVxglz50Vjxq.jpg,/lCugQmmEoUc5Z3U7IlBXNYjrtJi.jpg,success
58,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance,1994.0,11010.0,Simple Italian postman learns to love poetry while delivering mail to a famous poet; he uses this to woo local beauty Beatrice.,"island|fisherman|letter|melancholy|postman|poet|naples, italy|love|poverty|1950s",Massimo Troisi|Philippe Noiret|Maria Grazia Cucinotta|Renato Scarpa|Linda Moretti|Mariano Rigillo|Anna Bonaiuto|Sergio Solli|Carlo Di Maio|Nando Neri,Michael Radford,1994-09-22,114.0,7.91,/cUaCpjVDefYShKyLmkcDsiPaBHn.jpg,/32pvxFiXNo2TdNpBiuHN8k2Mr4K.jpg,success
59,"Confessional, The (Confessionnal, Le) (1995)",Drama|Mystery,1995.0,99040.0,"Pierre Lamontagne has returned to Quebec to attend his father's funeral. He meets up with his adopted brother, Marc, who has begun questioning his identity and has embarked on a quest for his roots that would lead them to the Quebec of the 1950s. Past and present converge in a complex web of intrigue where the answer to the mystery lies.",,Lothaire Bluteau|Patrick Goyette|Jean-Louis Millette|Kristin Scott Thomas|Ron Burrage|Richard Fréchette|François Papineau|Marie Gignac|Normand Daneau|Anne-Marie Cadieux,Robert Lepage,1995-09-29,100.0,6.04,/9ApR0PwQdlnvc76NmlbUWkeAK9i.jpg,/9qD8MFDvlZD0IPU42BmtFEiPyDr.jpg,success
60,"Indian in the Cupboard, The (1995)",Adventure|Children|Fantasy,1995.0,11359.0,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,based on novel or book|cupboard|puppet|based on children's book|game|parallel world|toy comes to life|toy soldier,Hal Scardino|Litefoot|Lindsay Crouse|Richard Jenkins|Rishi Bhat|Steve Coogan|David Keith|Sakina Jaffrey|Vincent Kartheiser|Nestor Serrano,Frank Oz,1995-07-14,96.0,6.5,/ozQAmW85tTJu2dhRe3evzyY03Nb.jpg,/fKzQzmqsUDVbrH4dux9FcXtXLbQ.jpg,success
61,Eye for an Eye (1996),Drama|Thriller,1996.0,17182.0,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.",rape|gun|self-defense|rape and revenge|grieving parents,Sally Field|Kiefer Sutherland|Ed Harris|Beverly D'Angelo|Charlayne Woodard|Joe Mantegna|Olivia Burnette|Alexandra Kyle|Keith David|Philip Baker Hall,John Schlesinger,1996-01-12,101.0,6.268,/y2lZSdJ1o0VvLegTw3ad6KFtxra.jpg,/lOiIE1MS7q756PYHYiAw6glruxZ.jpg,success
62,Mr. Holland's Opus (1995),Drama,1995.0,2054.0,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.","high school|husband wife relationship|composer|music teacher|mentor|deaf-mute|portland, oregon|marching band|teacher student relationship|high school teacher|disabled|teaching|retirement party|sign languages|forced retirement|1960s|1990s|father son relationship|inspiring teacher",Richard Dreyfuss|Glenne Headly|Jay Thomas|Olympia Dukakis|William H. Macy|Alicia Witt|Terrence Howard|Damon Whitaker|Jean Louisa Kelly|Alexandra Boyd,Stephen Herek,1995-12-29,143.0,6.954,/kBmwWeSN3ajnYHZ3dSybEobxEPI.jpg,/oUptKQLatCgywVDx0ETVhq7knHt.jpg,success
63,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Comedy|Crime,1996.0,10607.0,"When Ashtray moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog, who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?",hip-hop|slang|date|gangster|cousin|parody|social satire|hood|gang|racism,Shawn Wayans|Marlon Wayans|Tracey Cherelle Jones|Chris Spencer|Vivica A. Fox|Lahmard J. Tate|Rappin' Granny|Suli McCullough|Bernie Mac|Faizon Love,Paris Barclay,1996-01-12,89.0,7.054,/9gqMAFr81RCHzjUDUuDT2CllbTD.jpg,/dfkE2LppPbJ1qUzi3tdND5iuMFp.jpg,success
64,Two if by Sea (1996),Comedy|Romance,1996.0,19760.0,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.","island|boston, massachusetts|car thief|painting|romcom|rhode island|thief|mansion|art thief|new england|art theft|stealing a car|seasickness|squatting|1990s|stolen car|fbi agent|criminals",Sandra Bullock|Denis Leary|Yaphet Kotto|Stephen Dillane|Tracey Cherelle Jones|Julia Montgomery Brown|Jane Moffat|Mike Starr|Jonathan Tucker|Wayne Robson,Bill Bennett,1996-01-12,96.0,5.01,/xSfqAMYqrTtDeAjPtYo0S8nc5Zz.jpg,/9YTwzhG4HcZICyWcwSGO3O9JBgw.jpg,success
